stimulus,aoi_index,aoi_content,fprt
voicemail-zero.text.0,35,as,0.0
voicemail-zero.text.0,36,she,118.0
voicemail-zero.text.0,37,hesitated,163.0
voicemail-zero.text.0,38,for,0.0
voicemail-zero.text.0,39,a,357.0
voicemail-zero.text.0,40,moment,320.0
voicemail-zero.text.0,41,before,125.0
voicemail-zero.text.0,42,deciding,362.0
voicemail-zero.text.0,43,to,0.0
voicemail-zero.text.0,44,play,281.0
voicemail-zero.text.0,45,the,120.0
voicemail-zero.text.0,46,voicemail.,183.0
voicemail-zero.text.0,47,The,0.0
voicemail-zero.text.0,48,voice,0.0
voicemail-zero.text.0,49,on,0.0
voicemail-zero.text.0,50,the,0.0
voicemail-zero.text.0,51,other,0.0
voicemail-zero.text.0,52,end,0.0
voicemail-zero.text.0,53,was,150.0
voicemail-zero.text.0,54,low,0.0
voicemail-zero.text.0,55,and,293.0
voicemail-zero.text.0,56,"gravelly,",451.0
voicemail-zero.text.0,57,sending,107.0
voicemail-zero.text.0,58,a,0.0
voicemail-zero.text.0,59,chill,194.0
voicemail-zero.text.0,60,down,241.0
voicemail-zero.text.0,61,Emily's,451.0
voicemail-zero.text.0,62,spine.,205.0
voicemail-zero.text.0,63,"""You're",0.0
voicemail-zero.text.0,64,running,107.0
voicemail-zero.text.0,65,out,400.0
voicemail-zero.text.0,66,of,0.0
voicemail-zero.text.0,67,"time,""",0.0
voicemail-zero.text.0,68,it,197.0
voicemail-zero.text.0,69,"said,",274.0
voicemail-zero.text.0,70,the,0.0
voicemail-zero.text.0,71,words,197.0
voicemail-zero.text.0,72,barely,381.0
voicemail-zero.text.0,73,above,268.0
voicemail-zero.text.0,74,a,0.0
voicemail-zero.text.0,75,whisper.,135.0
voicemail-zero.text.0,76,"""They're",191.0
voicemail-zero.text.0,77,coming,0.0
voicemail-zero.text.0,78,for,115.0
voicemail-zero.text.0,79,you.,0.0
voicemail-zero.text.0,80,Don't,172.0
voicemail-zero.text.0,81,trust,155.0
voicemail-zero.text.0,82,"anyone.""",904.0
voicemail-zero.text.0,83,The,0.0
voicemail-zero.text.0,84,message,521.0
voicemail-zero.text.0,85,ended,225.0
voicemail-zero.text.0,86,"abruptly,",112.0
voicemail-zero.text.0,87,leaving,291.0
voicemail-zero.text.0,88,Emily,201.0
voicemail-zero.text.0,89,with,246.0
voicemail-zero.text.0,90,more,0.0
voicemail-zero.text.0,91,questions,154.0
voicemail-zero.text.0,92,than,224.0
voicemail-zero.text.0,93,answers.,0.0
voicemail-zero.text.0,94,Who,442.0
voicemail-zero.text.1,95,was,334.0
voicemail-zero.text.1,96,this,466.0
voicemail-zero.text.1,97,person?,0.0
voicemail-zero.text.1,98,What,0.0
voicemail-zero.text.1,99,did,261.0
voicemail-zero.text.1,100,they,265.0
voicemail-zero.text.1,101,mean?,150.0
voicemail-zero.text.1,102,And,0.0
voicemail-zero.text.1,103,who,163.0
voicemail-zero.text.1,104,was,207.0
voicemail-zero.text.1,105,coming,551.0
voicemail-zero.text.1,106,for,204.0
voicemail-zero.text.1,107,her?,146.0
voicemail-zero.text.1,108,She,0.0
voicemail-zero.text.1,109,tried,0.0
voicemail-zero.text.1,110,to,0.0
voicemail-zero.text.1,111,shake,0.0
voicemail-zero.text.1,112,off,0.0
voicemail-zero.text.1,113,the,0.0
voicemail-zero.text.1,114,feeling,0.0
voicemail-zero.text.1,115,of,0.0
voicemail-zero.text.1,116,"unease,",133.0
voicemail-zero.text.1,117,telling,124.0
voicemail-zero.text.1,118,herself,131.0
voicemail-zero.text.1,119,it,0.0
voicemail-zero.text.1,120,was,0.0
voicemail-zero.text.1,121,just,0.0
voicemail-zero.text.1,122,a,0.0
voicemail-zero.text.1,123,prank,0.0
voicemail-zero.text.1,124,or,0.0
voicemail-zero.text.1,125,a,0.0
voicemail-zero.text.1,126,wrong,0.0
voicemail-zero.text.1,127,number.,0.0
voicemail-zero.text.1,128,But,0.0
voicemail-zero.text.1,129,the,0.0
voicemail-zero.text.1,130,words,0.0
voicemail-zero.text.1,131,lingered,0.0
voicemail-zero.text.1,132,in,0.0
voicemail-zero.text.1,133,her,0.0
voicemail-zero.text.1,134,"mind,",0.0
voicemail-zero.text.1,135,echoing,0.0
voicemail-zero.text.1,136,in,218.0
voicemail-zero.text.1,137,her,445.0
voicemail-zero.text.1,138,thoughts,379.0
voicemail-zero.text.1,139,like,135.0
voicemail-zero.text.1,140,a,0.0
voicemail-zero.text.1,141,mantra.,465.0
voicemail-zero.text.1,142,As,0.0
voicemail-zero.text.1,143,she,338.0
voicemail-zero.text.1,144,went,252.0
voicemail-zero.text.1,145,about,484.0
voicemail-zero.text.1,146,her,0.0
voicemail-zero.text.1,147,"day,",227.0
voicemail-zero.text.1,148,Emily,194.0
voicemail-zero.text.1,149,couldn't,264.0
voicemail-zero.text.1,150,shake,280.0
voicemail-zero.text.1,151,the,199.0
voicemail-zero.text.1,152,feeling,290.0
voicemail-zero.text.1,153,of,218.0
voicemail-zero.text.1,154,being,471.0
voicemail-zero.text.1,155,watched.,194.0
voicemail-zero.text.1,156,She,206.0
voicemail-zero.text.1,157,glanced,245.0
voicemail-zero.text.1,158,over,444.0
voicemail-zero.text.1,159,her,0.0
voicemail-zero.text.1,160,"shoulder,",0.0
voicemail-zero.text.1,161,expecting,282.0
voicemail-zero.text.1,162,to,0.0
voicemail-zero.text.1,163,see,153.0
voicemail-zero.text.1,164,someone,356.0
voicemail-zero.text.1,165,lurking,347.0
voicemail-zero.text.1,166,in,0.0
voicemail-zero.text.1,167,the,269.0
voicemail-zero.text.1,168,"shadows,",166.0
voicemail-zero.text.1,169,but,133.0
voicemail-zero.text.1,170,there,0.0
voicemail-zero.text.1,171,was,111.0
voicemail-zero.text.1,172,never,326.0
voicemail-zero.text.1,173,anyone,571.0
voicemail-zero.text.1,174,there.,0.0
voicemail-zero.text.1,175,She,193.0
voicemail-zero.text.1,176,tried,355.0
voicemail-zero.text.1,177,to,0.0
voicemail-zero.text.1,178,focus,123.0
voicemail-zero.text.1,179,on,216.0
voicemail-zero.text.1,180,her,247.0
voicemail-zero.text.1,181,"work,",140.0
voicemail-zero.text.1,182,but,332.0
voicemail-zero.text.1,183,her,299.0
voicemail-zero.text.1,184,mind,277.0
voicemail-zero.text.1,185,kept,107.0
voicemail-zero.text.1,186,wandering,265.0
voicemail-zero.text.1,187,back,453.0
voicemail-zero.text.1,188,to,0.0
voicemail-zero.text.1,189,the,225.0
voicemail-zero.text.1,190,mysterious,242.0
voicemail-zero.text.1,191,message.,479.0
voicemail-zero.text.2,192,That,157.0
voicemail-zero.text.2,193,"night,",214.0
voicemail-zero.text.2,194,as,0.0
voicemail-zero.text.2,195,she,264.0
voicemail-zero.text.2,196,was,197.0
voicemail-zero.text.2,197,getting,608.0
voicemail-zero.text.2,198,ready,198.0
voicemail-zero.text.2,199,for,139.0
voicemail-zero.text.2,200,"bed,",0.0
voicemail-zero.text.2,201,Emily's,167.0
voicemail-zero.text.2,202,phone,207.0
voicemail-zero.text.2,203,buzzed,290.0
voicemail-zero.text.2,204,with,326.0
voicemail-zero.text.2,205,a,0.0
voicemail-zero.text.2,206,text,0.0
voicemail-zero.text.2,207,from,413.0
voicemail-zero.text.2,208,an,0.0
voicemail-zero.text.2,209,unknown,329.0
voicemail-zero.text.2,210,number.,219.0
voicemail-zero.text.2,211,"""They're",100.0
voicemail-zero.text.2,212,watching,200.0
voicemail-zero.text.2,213,"you,""",109.0
voicemail-zero.text.2,214,it,0.0
voicemail-zero.text.2,215,read.,503.0
voicemail-zero.text.2,216,Her,0.0
voicemail-zero.text.2,217,heart,175.0
voicemail-zero.text.2,218,"racing,",106.0
voicemail-zero.text.2,219,she,0.0
voicemail-zero.text.2,220,tried,113.0
voicemail-zero.text.2,221,to,115.0
voicemail-zero.text.2,222,ignore,0.0
voicemail-zero.text.2,223,"it,",111.0
voicemail-zero.text.2,224,but,210.0
voicemail-zero.text.2,225,the,0.0
voicemail-zero.text.2,226,words,111.0
voicemail-zero.text.2,227,seemed,141.0
voicemail-zero.text.2,228,to,158.0
voicemail-zero.text.2,229,seep,187.0
voicemail-zero.text.2,230,into,433.0
voicemail-zero.text.2,231,her,282.0
voicemail-zero.text.2,232,"bones,",361.0
voicemail-zero.text.2,233,making,232.0
voicemail-zero.text.2,234,her,342.0
voicemail-zero.text.2,235,skin,297.0
voicemail-zero.text.2,236,crawl.,189.0
voicemail-zero.text.2,237,She,0.0
voicemail-zero.text.2,238,tried,0.0
voicemail-zero.text.2,239,to,0.0
voicemail-zero.text.2,240,convince,0.0
voicemail-zero.text.2,241,herself,0.0
voicemail-zero.text.2,242,it,0.0
voicemail-zero.text.2,243,was,0.0
voicemail-zero.text.2,244,just,130.0
voicemail-zero.text.2,245,another,227.0
voicemail-zero.text.2,246,"prank,",168.0
voicemail-zero.text.2,247,but,0.0
voicemail-zero.text.2,248,deep,163.0
voicemail-zero.text.2,249,"down,",0.0
voicemail-zero.text.2,250,she,368.0
voicemail-zero.text.2,251,knew,157.0
voicemail-zero.text.2,252,it,0.0
voicemail-zero.text.2,253,was,0.0
voicemail-zero.text.2,254,more,259.0
voicemail-zero.text.2,255,than,274.0
voicemail-zero.text.2,256,that.,0.0
voicemail-zero.text.2,257,The,107.0
voicemail-zero.text.2,258,message,129.0
voicemail-zero.text.2,259,was,0.0
voicemail-zero.text.2,260,"real,",194.0
voicemail-zero.text.2,261,and,0.0
voicemail-zero.text.2,262,it,229.0
voicemail-zero.text.2,263,was,199.0
voicemail-zero.text.2,264,meant,169.0
voicemail-zero.text.2,265,for,103.0
voicemail-zero.text.2,266,her.,165.0
voicemail-zero.text.2,267,As,0.0
voicemail-zero.text.2,268,she,0.0
voicemail-zero.text.2,269,lay,0.0
voicemail-zero.text.2,270,in,0.0
voicemail-zero.text.2,271,"bed,",0.0
voicemail-zero.text.2,272,Emily,0.0
voicemail-zero.text.2,273,couldn't,0.0
voicemail-zero.text.2,274,shake,186.0
voicemail-zero.text.2,275,the,0.0
voicemail-zero.text.2,276,feeling,224.0
voicemail-zero.text.2,277,of,0.0
voicemail-zero.text.2,278,being,348.0
voicemail-zero.text.2,279,trapped.,280.0
voicemail-zero.text.2,280,She,0.0
voicemail-zero.text.2,281,felt,177.0
voicemail-zero.text.2,282,like,171.0
voicemail-zero.text.2,283,she,100.0
voicemail-zero.text.2,284,was,0.0
voicemail-zero.text.2,285,living,125.0
voicemail-zero.text.2,286,in,0.0
voicemail-zero.text.2,287,a,307.0
voicemail-zero.text.2,288,"nightmare,",178.0
voicemail-zero.text.2,289,with,0.0
voicemail-zero.text.2,290,no,192.0
voicemail-zero.text.2,291,escape.,0.0
voicemail-zero.text.2,292,And,165.0
voicemail-zero.text.2,293,"then,",171.0
voicemail-zero.text.2,294,just,0.0
voicemail-zero.text.2,295,as,397.0
voicemail-zero.text.2,296,she,0.0
voicemail-zero.text.2,297,was,382.0
voicemail-zero.text.2,298,drifting,444.0
voicemail-zero.text.2,299,off,236.0
voicemail-zero.text.2,300,to,0.0
voicemail-zero.text.2,301,"sleep,",221.0
voicemail-zero.text.2,302,she,0.0
voicemail-zero.text.2,303,heard,191.0
voicemail-zero.text.2,304,a,0.0
voicemail-zero.text.2,305,faint,295.0
voicemail-zero.text.2,306,noise,0.0
voicemail-zero.text.2,307,outside,122.0
voicemail-zero.text.2,308,her,438.0
voicemail-zero.text.2,309,window.,122.0
voicemail-zero.text.3,310,It,0.0
voicemail-zero.text.3,311,was,415.0
voicemail-zero.text.3,312,a,0.0
voicemail-zero.text.3,313,soft,252.0
voicemail-zero.text.3,314,scratching,344.0
voicemail-zero.text.3,315,"sound,",157.0
voicemail-zero.text.3,316,like,0.0
voicemail-zero.text.3,317,fingernails,668.0
voicemail-zero.text.3,318,on,0.0
voicemail-zero.text.3,319,glass.,793.0
voicemail-zero.text.3,320,Emily's,308.0
voicemail-zero.text.3,321,heart,414.0
voicemail-zero.text.3,322,skipped,151.0
voicemail-zero.text.3,323,a,0.0
voicemail-zero.text.3,324,beat,274.0
voicemail-zero.text.3,325,as,0.0
voicemail-zero.text.3,326,she,107.0
voicemail-zero.text.3,327,threw,242.0
voicemail-zero.text.3,328,off,161.0
voicemail-zero.text.3,329,the,174.0
voicemail-zero.text.3,330,covers,218.0
voicemail-zero.text.3,331,and,202.0
voicemail-zero.text.3,332,approached,374.0
voicemail-zero.text.3,333,the,0.0
voicemail-zero.text.3,334,window.,646.0
voicemail-zero.text.3,335,That's,213.0
voicemail-zero.text.3,336,when,207.0
voicemail-zero.text.3,337,she,202.0
voicemail-zero.text.3,338,saw,363.0
voicemail-zero.text.3,339,it:,0.0
voicemail-zero.text.3,340,a,316.0
voicemail-zero.text.3,341,small,0.0
voicemail-zero.text.3,342,piece,100.0
voicemail-zero.text.3,343,of,180.0
voicemail-zero.text.3,344,paper,166.0
voicemail-zero.text.3,345,stuck,272.0
voicemail-zero.text.3,346,to,0.0
voicemail-zero.text.3,347,the,276.0
voicemail-zero.text.3,348,"glass,",132.0
voicemail-zero.text.3,349,with,0.0
voicemail-zero.text.3,350,a,0.0
voicemail-zero.text.3,351,message,214.0
voicemail-zero.text.3,352,scrawled,355.0
voicemail-zero.text.3,353,on,202.0
voicemail-zero.text.3,354,it,386.0
voicemail-zero.text.3,355,in,193.0
voicemail-zero.text.3,356,red,194.0
voicemail-zero.text.3,357,ink:,0.0
voicemail-zero.text.3,358,"""They're",0.0
voicemail-zero.text.3,359,coming,498.0
voicemail-zero.text.3,360,for,0.0
voicemail-zero.text.3,361,"you.""",0.0
